	Source file	DateTime	Date	Time	Duration(s)	Comments	Total points	Selection type	Components	Fe57_CPS	Fe57_CPS_Int2SE	Fe57_CPS_LOD	IntStdWv	IntStdWv_Int2SE	IntStdWv_LOD	Li_ppm_m7	Li_ppm_m7_Int2SE	Li_ppm_m7_LOD	Al_ppm_m27	Al_ppm_m27_Int2SE	Al_ppm_m27_LOD	Si_ppm_m29	Si_ppm_m29_Int2SE	Si_ppm_m29_LOD	P_ppm_m31	P_ppm_m31_Int2SE	P_ppm_m31_LOD	Ca_ppm_m44	Ca_ppm_m44_Int2SE	Ca_ppm_m44_LOD	Sc_ppm_m45	Sc_ppm_m45_Int2SE	Sc_ppm_m45_LOD	Ti_ppm_m49	Ti_ppm_m49_Int2SE	Ti_ppm_m49_LOD	V_ppm_m51	V_ppm_m51_Int2SE	V_ppm_m51_LOD	Cr_ppm_m52	Cr_ppm_m52_Int2SE	Cr_ppm_m52_LOD	Mn_ppm_m55	Mn_ppm_m55_Int2SE	Mn_ppm_m55_LOD	Co_ppm_m59	Co_ppm_m59_Int2SE	Co_ppm_m59_LOD	Ni_ppm_m60	Ni_ppm_m60_Int2SE	Ni_ppm_m60_LOD	Cu_ppm_m65	Cu_ppm_m65_Int2SE	Cu_ppm_m65_LOD	Zn_ppm_m66	Zn_ppm_m66_Int2SE	Zn_ppm_m66_LOD	Ga_ppm_m69	Ga_ppm_m69_Int2SE	Ga_ppm_m69_LOD	Ga_ppm_m71	Ga_ppm_m71_Int2SE	Ga_ppm_m71_LOD	Ge_ppm_m72	Ge_ppm_m72_Int2SE	Ge_ppm_m72_LOD	As_ppm_m75	As_ppm_m75_Int2SE	As_ppm_m75_LOD	m77__Cl_CPS	m77__Cl_CPS_Int2SE	m77__Cl_CPS_LOD	Se_ppm_m82	Se_ppm_m82_Int2SE	Se_ppm_m82_LOD	Kr83_CPS	Kr83_CPS_Int2SE	Kr83_CPS_LOD	Rb_ppm_m85	Rb_ppm_m85_Int2SE	Rb_ppm_m85_LOD	Sr_ppm_m88	Sr_ppm_m88_Int2SE	Sr_ppm_m88_LOD	Y_ppm_m89	Y_ppm_m89_Int2SE	Y_ppm_m89_LOD	Zr_ppm_m90	Zr_ppm_m90_Int2SE	Zr_ppm_m90_LOD	Nb_ppm_m93	Nb_ppm_m93_Int2SE	Nb_ppm_m93_LOD	Mo_ppm_m97	Mo_ppm_m97_Int2SE	Mo_ppm_m97_LOD	In_ppm_m113	In_ppm_m113_Int2SE	In_ppm_m113_LOD	Sn_ppm_m117	Sn_ppm_m117_Int2SE	Sn_ppm_m117_LOD	Sn_ppm_m119	Sn_ppm_m119_Int2SE	Sn_ppm_m119_LOD	Sb_ppm_m121	Sb_ppm_m121_Int2SE	Sb_ppm_m121_LOD	Cs_ppm_m133	Cs_ppm_m133_Int2SE	Cs_ppm_m133_LOD	Ba_ppm_m138	Ba_ppm_m138_Int2SE	Ba_ppm_m138_LOD	La_ppm_m139	La_ppm_m139_Int2SE	La_ppm_m139_LOD	Ce_ppm_m140	Ce_ppm_m140_Int2SE	Ce_ppm_m140_LOD	Nd_ppm_m146	Nd_ppm_m146_Int2SE	Nd_ppm_m146_LOD	Lu_ppm_m175	Lu_ppm_m175_Int2SE	Lu_ppm_m175_LOD	Hf_ppm_m179	Hf_ppm_m179_Int2SE	Hf_ppm_m179_LOD	Ta_ppm_m181	Ta_ppm_m181_Int2SE	Ta_ppm_m181_LOD	W_ppm_m182	W_ppm_m182_Int2SE	W_ppm_m182_LOD	W_ppm_m183	W_ppm_m183_Int2SE	W_ppm_m183_LOD	Tl_ppm_m205	Tl_ppm_m205_Int2SE	Tl_ppm_m205_LOD	Pb_ppm_m208	Pb_ppm_m208_Int2SE	Pb_ppm_m208_LOD	Bi_ppm_m209	Bi_ppm_m209_Int2SE	Bi_ppm_m209_LOD	Th_ppm_m232	Th_ppm_m232_Int2SE	Th_ppm_m232_LOD	U_ppm_m238	U_ppm_m238_Int2SE	U_ppm_m238_LOD
BT_205	Jason_cass_2	20/02/2018 (3) 17:46:36.08	20/02/2018 (3)	17:46:36.08	29.047	BT_main_205	29	Normal	1	1.57E+04	0.12E+04	NaN	0.0	1.0	NaN	Below LOD	Below LOD	0.081	14.44	0.91	0.8	1.14E+04	0.21E+04	NaN	29	16	NaN	Below LOD	Below LOD	51	3.40	0.26	0.16	595	29	0.36	0.341	0.075	0.078	1.01	0.60	0.89	4.71	0.86	1.6	0.979	0.082	0.031	6.23	0.60	0.34	Below LOD	Below LOD	0.27	Below LOD	Below LOD	0.21	0.393	0.055	0.077	0.48	0.10	0.029	Below LOD	Below LOD	0.23	Below LOD	Below LOD	0.11	15	15	NaN	Below LOD	Below LOD	1.1	-22	35	NaN	Below LOD	Below LOD	0.055	Below LOD	Below LOD	0.016	0.0166	0.0061	0.0038	88.3	4.0	0.0027	457	41	0.0069	Below LOD	Below LOD	0.05	0.350	0.076	0.1	5.76E+04	0.23E+04	0.85	5.06E+04	0.18E+04	1	3.5	1.4	0.035	0.122	0.024	0.033	0.038	0.012	0.012	0.0163	0.0079	0.0046	0.0160	0.0052	0.0072	Below LOD	Below LOD	0.0061	0.0230	0.0067	0.00083	12.42	0.78	0.0061	196	15	0.0032	8.29	0.79	0.013	8.44	0.93	0.014	Below LOD	Below LOD	0.0065	Below LOD	Below LOD	0.022	Below LOD	Below LOD	0.0095	Below LOD	Below LOD	0.0013	2.58	0.30	0.0011
BT_206	Jason_cass_2	20/02/2018 (3) 17:47:46.35	20/02/2018 (3)	17:47:46.35	29.041	BT_main_206	29	Normal	1	2.46E+04	0.14E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.14	19.3	1.3	1.3	1.34E+04	0.22E+04	NaN	12	19	NaN	Below LOD	Below LOD	84	11.69	0.70	0.25	1727	91	0.43	0.66	0.14	0.15	2.28	0.83	1.5	30.5	1.8	2.7	1.69	0.17	0.039	10.10	0.97	0.58	Below LOD	Below LOD	0.45	Below LOD	Below LOD	0.36	0.54	0.10	0.13	0.67	0.16	0.033	Below LOD	Below LOD	0.43	Below LOD	Below LOD	0.15	14	12	NaN	Below LOD	Below LOD	1.8	-17	45	NaN	Below LOD	Below LOD	0.099	Below LOD	Below LOD	0.021	0.086	0.019	0.0063	159.8	7.3	0.02	1020	280	0.011	4.3	4.6	0.073	0.56	0.13	0.14	9.58E+04	0.57E+04	1.6	8.46E+04	0.47E+04	1.6	2.3	1.9	0.051	0.205	0.037	0.057	0.066	0.026	0.021	0.044	0.016	0.0022	Below LOD	Below LOD	0.015	Below LOD	Below LOD	0.01	0.068	0.013	0.0014	25.4	1.5	0.01	383	13	0.0055	18.1	3.8	0.017	27.0	2.7	0.023	Below LOD	Below LOD	0.0027	Below LOD	Below LOD	0.037	Below LOD	Below LOD	0.016	Below LOD	Below LOD	0.0021	6.91	0.84	0.0019
BT_207	Jason_cass_2	20/02/2018 (3) 17:51:16.87	20/02/2018 (3)	17:51:16.87	29.081	BT_main_207	29	Normal	1	2.15E+04	0.14E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.1	13.6	1.0	0.82	1.25E+04	0.21E+04	NaN	31	19	NaN	Below LOD	Below LOD	56	9.27	0.51	0.18	1084	66	0.34	0.86	0.12	0.09	1.40	0.46	0.99	16.0	1.4	1.8	1.19	0.13	0.034	6.41	0.53	0.35	Below LOD	Below LOD	0.29	Below LOD	Below LOD	0.24	0.422	0.067	0.083	0.49	0.10	0.028	Below LOD	Below LOD	0.31	Below LOD	Below LOD	0.16	1.1	7.6	NaN	Below LOD	Below LOD	1.1	19	54	NaN	Below LOD	Below LOD	0.059	Below LOD	Below LOD	0.015	0.042	0.010	0.0088	111.7	6.5	0.016	750	170	0.0099	0.31	0.60	0.049	0.363	0.099	0.097	6.48E+04	0.43E+04	0.57	5.69E+04	0.41E+04	0.7	4.6	1.6	0.057	0.140	0.025	0.036	0.053	0.016	0.016	0.0320	0.0082	0.006	0.0137	0.0052	0.0091	Below LOD	Below LOD	0.024	0.0470	0.0097	0.0051	17.80	0.80	0.019	157.9	6.2	0.0037	13.6	1.8	0.0041	15.5	1.8	0.015	Below LOD	Below LOD	0.0083	Below LOD	Below LOD	0.037	Below LOD	Below LOD	0.015	Below LOD	Below LOD	0.004	4.07	0.57	0.0052
BT_208	Jason_cass_2	20/02/2018 (3) 17:52:27.06	20/02/2018 (3)	17:52:27.06	29.04	BT_main_208	29	Normal	1	18030	930	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.14	18.1	1.5	1.3	1.87E+04	0.31E+04	NaN	19	22	NaN	Below LOD	Below LOD	85	9.50	0.44	0.27	1400	86	0.55	0.77	0.10	0.13	Below LOD	Below LOD	1.5	17.0	1.7	2.6	1.70	0.22	0.053	10.4	1.1	0.57	Below LOD	Below LOD	0.44	Below LOD	Below LOD	0.33	0.586	0.062	0.12	0.75	0.12	0.053	Below LOD	Below LOD	0.43	Below LOD	Below LOD	0.18	5	10	NaN	Below LOD	Below LOD	1.8	23	57	NaN	Below LOD	Below LOD	0.092	Below LOD	Below LOD	0.022	0.065	0.015	0.0063	155	11	0.012	1232	73	0.0064	Below LOD	Below LOD	0.083	0.61	0.11	0.14	9.09E+04	0.69E+04	0.79	8.11E+04	0.66E+04	0.97	5.8	2.5	0.081	0.196	0.034	0.056	0.082	0.021	0.021	0.037	0.012	0.0022	0.0169	0.0087	0.013	Below LOD	Below LOD	0.028	0.048	0.010	0.0049	23.8	1.7	0.01	670	120	0.0013	17.3	2.0	0.0061	17.1	2.1	0.023	Below LOD	Below LOD	0.021	Below LOD	Below LOD	0.04	Below LOD	Below LOD	0.021	Below LOD	Below LOD	0.0021	4.90	0.77	0.0052
BT_209	Jason_cass_2	20/02/2018 (3) 17:53:37.38	20/02/2018 (3)	17:53:37.38	29.066	BT_main_209	29	Normal	1	1.68E+04	0.13E+04	NaN	0.0	1.0	NaN	Below LOD	Below LOD	0.09	12.08	0.82	0.81	1.24E+04	0.18E+04	NaN	49	14	NaN	Below LOD	Below LOD	55	5.77	0.34	0.17	940	35	0.39	0.462	0.069	0.093	Below LOD	Below LOD	0.97	8.81	0.78	1.7	1.02	0.10	0.038	6.52	0.65	0.36	Below LOD	Below LOD	0.28	Below LOD	Below LOD	0.25	0.406	0.054	0.086	0.380	0.068	0.0077	Below LOD	Below LOD	0.26	Below LOD	Below LOD	0.12	7	12	NaN	Below LOD	Below LOD	1.2	38	60	NaN	Below LOD	Below LOD	0.056	Below LOD	Below LOD	0.013	0.0378	0.0081	0.0015	98.0	3.4	0.01	728	29	0.0052	Below LOD	Below LOD	0.013	0.392	0.095	0.095	6.11E+04	0.30E+04	0.92	5.42E+04	0.24E+04	0.84	6.1	2.2	0.043	0.139	0.023	0.037	0.043	0.016	0.016	0.0363	0.0097	0.0049	0.0121	0.0071	0.0062	Below LOD	Below LOD	0.0066	0.0390	0.0082	0.0025	15.32	0.96	0.0066	491	18	0.0024	10.69	0.54	0.016	11.01	0.88	0.015	Below LOD	Below LOD	0.0078	Below LOD	Below LOD	0.024	Below LOD	Below LOD	0.013	Below LOD	Below LOD	0.0014	3.19	0.13	0.0012
BT_210	Jason_cass_2	20/02/2018 (3) 17:54:47.55	20/02/2018 (3)	17:54:47.55	29.069	BT_main_210	29	Normal	1	1.79E+04	0.16E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.17	30.0	2.3	1.8	2.62E+04	0.28E+04	NaN	91	33	NaN	Below LOD	Below LOD	110	9.14	0.70	0.37	1732	78	0.82	0.61	0.14	0.18	Below LOD	Below LOD	2	17.2	2.1	3.6	2.21	0.22	0.072	14.8	1.5	0.8	Below LOD	Below LOD	1.3	Below LOD	Below LOD	0.45	0.90	0.11	0.17	0.94	0.16	0.044	Below LOD	Below LOD	0.59	Below LOD	Below LOD	0.22	2.5	7.9	NaN	Below LOD	Below LOD	2.3	12	55	NaN	Below LOD	Below LOD	0.12	Below LOD	Below LOD	0.031	0.066	0.018	0.011	227.0	8.8	0.021	1536	63	0.014	Below LOD	Below LOD	0.077	0.76	0.20	0.17	1.313E+05	6.0E+03	2	1.160E+05	6.0E+03	2.1	11.2	4.0	0.091	0.270	0.061	0.065	0.088	0.031	0.02	0.045	0.019	0.0029	0.0158	0.0093	0.01	Below LOD	Below LOD	0.014	0.070	0.020	0.0052	32.8	1.7	0.014	744	33	0.0082	26.2	1.4	0.029	25.9	1.3	0.031	Below LOD	Below LOD	0.013	Below LOD	Below LOD	0.062	Below LOD	Below LOD	0.016	Below LOD	Below LOD	0.0029	8.51	0.37	0.0025
BT_211	Jason_cass_2	20/02/2018 (3) 17:55:57.72	20/02/2018 (3)	17:55:57.72	29.07	BT_main_211	30	Normal	1	2.16E+04	0.17E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.2	28.9	2.1	1.9	2.36E+04	0.36E+04	NaN	39	34	NaN	Below LOD	Below LOD	120	19.1	1.0	0.38	2383	81	0.17	1.56	0.23	0.19	Below LOD	Below LOD	2.1	34.5	2.2	3.8	2.32	0.22	0.083	14.5	1.3	0.79	Below LOD	Below LOD	2.1	Below LOD	Below LOD	0.51	1.01	0.14	0.19	1.08	0.20	0.016	Below LOD	Below LOD	0.57	Below LOD	Below LOD	0.21	4.7	8.6	NaN	Below LOD	Below LOD	2.4	4	62	NaN	Below LOD	Below LOD	0.14	Below LOD	Below LOD	0.034	0.096	0.027	0.0088	244	11	0.029	1680	350	0.013	3.0	4.4	0.08	0.91	0.19	0.19	1.319E+05	5.0E+03	1.9	1.163E+05	4.9E+03	2.4	8.2	3.4	0.099	0.251	0.055	0.074	0.114	0.041	0.025	0.041	0.015	0.0084	Below LOD	Below LOD	0.02	Below LOD	Below LOD	0.014	0.098	0.017	0.0019	35.0	1.4	0.014	600	220	0.0052	29.6	4.6	0.024	35.4	1.9	0.032	Below LOD	Below LOD	0.017	Below LOD	Below LOD	0.052	Below LOD	Below LOD	0.029	Below LOD	Below LOD	0.0029	10.56	0.49	0.0026
BT_212	Jason_cass_2	20/02/2018 (3) 17:57:07.91	20/02/2018 (3)	17:57:07.91	29.073	BT_main_212	29	Normal	1	2.28E+04	0.20E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.17	23.8	1.7	1.6	2.65E+04	0.36E+04	NaN	64	35	NaN	Below LOD	Below LOD	100	18.31	0.71	0.34	2053	69	0.69	1.82	0.25	0.17	Below LOD	Below LOD	1.8	32.3	2.0	3.3	2.08	0.23	0.068	13.7	1.3	0.71	Below LOD	Below LOD	0.52	Below LOD	Below LOD	0.38	0.94	0.13	0.16	1.02	0.20	0.04	Below LOD	Below LOD	0.49	Below LOD	Below LOD	0.21	10	12	NaN	Below LOD	Below LOD	2.1	25	64	NaN	Below LOD	Below LOD	0.12	Below LOD	Below LOD	0.026	0.080	0.022	0.0028	211.5	9.9	0.019	1320	360	0.0028	3.0	3.9	0.07	0.70	0.17	0.16	1.161E+05	5.1E+03	1.7	1.035E+05	4.2E+03	2.4	5.1	2.0	0.069	0.259	0.040	0.071	0.053	0.019	0.033	0.059	0.018	0.0027	0.032	0.014	0.02	Below LOD	Below LOD	0.012	0.100	0.021	0.0017	31.2	1.6	0.012	690	210	0.0016	26.4	2.9	0.026	30.3	1.9	0.028	Below LOD	Below LOD	0.011	Below LOD	Below LOD	0.028	Below LOD	Below LOD	0.02	Below LOD	Below LOD	0.0026	8.63	0.38	0.0023
BT_213	Jason_cass_2	20/02/2018 (3) 17:58:18.15	20/02/2018 (3)	17:58:18.15	29.04	BT_main_213	29	Normal	1	2.20E+04	0.19E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.19	47.0	2.5	1.9	2.55E+04	0.38E+04	NaN	65	42	NaN	Below LOD	Below LOD	120	13.74	0.84	0.37	1632	59	0.71	1.15	0.15	0.2	2.30	0.86	2.1	17.5	1.7	3.8	2.29	0.24	0.071	14.4	1.2	0.86	Below LOD	Below LOD	0.66	Below LOD	Below LOD	0.56	1.45	0.15	0.18	1.58	0.19	0.047	Below LOD	Below LOD	0.58	Below LOD	Below LOD	0.21	9	13	NaN	Below LOD	Below LOD	2.5	10	63	NaN	Below LOD	Below LOD	0.14	Below LOD	Below LOD	0.027	0.106	0.029	0.009	307	10	0.036	1740	260	0.012	Below LOD	Below LOD	0.12	0.97	0.25	0.18	1.351E+05	6.1E+03	2.3	1.204E+05	4.9E+03	2.8	8.4	4.1	0.078	0.294	0.067	0.074	0.108	0.037	0.036	0.064	0.015	0.0031	0.024	0.015	0.018	Below LOD	Below LOD	0.014	0.151	0.026	0.002	40.8	1.5	0.04	322	11	0.0087	34.9	1.7	0.0087	35.3	1.9	0.032	Below LOD	Below LOD	0.015	Below LOD	Below LOD	0.057	Below LOD	Below LOD	0.026	Below LOD	Below LOD	0.003	10.19	0.32	0.0026
BT_214	Jason_cass_2	20/02/2018 (3) 17:59:28.33	20/02/2018 (3)	17:59:28.33	29.111	BT_main_214	30	Normal	1	1.78E+04	0.15E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.22	31.1	1.8	2	2.28E+04	0.31E+04	NaN	52	36	NaN	Below LOD	Below LOD	130	8.07	0.56	0.38	1440	72	0.48	0.78	0.18	0.2	Below LOD	Below LOD	2.3	14.5	1.5	4	1.97	0.13	0.076	13.14	0.99	0.84	Below LOD	Below LOD	0.62	Below LOD	Below LOD	3.1	1.052	0.093	0.2	1.06	0.18	0.015	Below LOD	Below LOD	0.6	Below LOD	Below LOD	0.23	7	11	NaN	Below LOD	Below LOD	2.6	52	75	NaN	Below LOD	Below LOD	0.14	Below LOD	Below LOD	0.033	0.057	0.015	0.0088	226.1	9.0	0.029	1301	59	0.011	0.052	0.045	0.025	0.90	0.19	0.14	1.212E+05	5.0E+03	2.9	1.067E+05	4.7E+03	3.4	8.8	3.9	0.082	0.283	0.044	0.08	0.075	0.026	0.033	0.057	0.016	0.0027	0.026	0.010	0.017	Below LOD	Below LOD	0.013	0.078	0.017	0.0017	31.7	1.5	0.013	473	30	0.0066	23.6	1.3	0.024	24.7	1.6	0.028	Below LOD	Below LOD	0.022	Below LOD	Below LOD	0.047	Below LOD	Below LOD	0.024	Below LOD	Below LOD	0.0026	7.49	0.31	0.0023
BT_215	Jason_cass_2	20/02/2018 (3) 18:02:58.97	20/02/2018 (3)	18:02:58.97	29.044	BT_main_215	29	Normal	1	1.59E+04	0.14E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.18	30.4	2.1	1.6	3.09E+04	0.31E+04	NaN	93	27	NaN	Below LOD	Below LOD	110	4.81	0.38	0.33	1294	52	0.57	0.41	0.13	0.17	Below LOD	Below LOD	1.9	12.0	1.8	3.5	2.22	0.20	0.078	12.60	0.93	0.68	Below LOD	Below LOD	0.53	Below LOD	Below LOD	0.52	0.97	0.14	0.17	0.93	0.16	0.043	Below LOD	Below LOD	0.54	Below LOD	Below LOD	0.21	15	12	NaN	Below LOD	Below LOD	2.2	-31	43	NaN	Below LOD	Below LOD	0.13	Below LOD	Below LOD	0.029	0.070	0.020	0.003	217.3	7.7	0.027	1203	46	0.0084	Below LOD	Below LOD	0.095	0.66	0.23	0.2	1.269E+05	4.8E+03	2.4	1.131E+05	4.3E+03	2.1	9.7	4.4	0.071	0.247	0.062	0.069	0.072	0.023	0.024	0.060	0.018	0.012	0.031	0.010	0.015	Below LOD	Below LOD	0.013	0.082	0.018	0.0018	30.9	1.2	0.013	591	20	0.0018	21.7	1.3	0.028	22.1	1.4	0.03	Below LOD	Below LOD	0.0097	Below LOD	Below LOD	0.061	Below LOD	Below LOD	0.017	Below LOD	Below LOD	0.0028	6.25	0.26	0.0025
BT_216	Jason_cass_2	20/02/2018 (3) 18:04:09.11	20/02/2018 (3)	18:04:09.11	29.08	BT_main_216	29	Normal	1	1.66E+04	0.15E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.15	30.5	1.8	1.5	2.41E+04	0.30E+04	NaN	59	40	NaN	Below LOD	Below LOD	97	4.63	0.42	0.29	1061	38	0.57	0.482	0.096	0.16	Below LOD	Below LOD	1.7	10.04	0.85	3	1.92	0.16	0.065	10.6	1.0	0.63	Below LOD	Below LOD	0.47	Below LOD	Below LOD	0.4	0.78	0.12	0.14	0.96	0.14	0.037	Below LOD	Below LOD	0.47	Below LOD	Below LOD	0.15	8	12	NaN	Below LOD	Below LOD	2	12	48	NaN	Below LOD	Below LOD	0.11	Below LOD	Below LOD	0.024	0.046	0.016	0.0072	200.0	6.3	0.029	1027	38	0.0093	Below LOD	Below LOD	0.065	0.66	0.20	0.12	1.091E+05	4.2E+03	1.8	9.66E+04	0.37E+04	2	6.8	2.5	0.059	0.271	0.052	0.064	0.077	0.035	0.024	0.037	0.011	0.0069	0.029	0.012	0.022	Below LOD	Below LOD	0.012	0.069	0.013	0.0044	26.5	1.1	0.012	406	13	0.0042	18.77	0.65	0.019	19.2	1.3	0.026	Below LOD	Below LOD	0.0084	Below LOD	Below LOD	0.05	Below LOD	Below LOD	0.021	Below LOD	Below LOD	0.0024	5.90	0.24	0.0075
BT_217	Jason_cass_2	20/02/2018 (3) 18:05:19.30	20/02/2018 (3)	18:05:19.30	29.055	BT_main_217	29	Normal	1	1.84E+04	0.18E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.19	37.6	1.7	1.6	2.57E+04	0.32E+04	NaN	102	35	NaN	Below LOD	Below LOD	110	3.76	0.25	0.33	1138	40	0.62	0.34	0.12	0.16	Below LOD	Below LOD	1.9	13.4	1.5	3.3	2.11	0.18	0.077	12.7	1.2	0.69	Below LOD	Below LOD	0.55	Below LOD	Below LOD	0.44	0.94	0.13	0.17	1.27	0.20	0.04	Below LOD	Below LOD	0.59	Below LOD	Below LOD	0.29	2.4	9.7	NaN	Below LOD	Below LOD	2.2	-25	63	NaN	Below LOD	Below LOD	0.12	Below LOD	Below LOD	0.025	0.049	0.020	0.0028	257.7	9.7	0.025	1120	48	0.012	Below LOD	Below LOD	0.071	0.64	0.21	0.19	1.194E+05	6.0E+03	1.1	1.063E+05	5.5E+03	1.3	6.8	2.7	0.11	0.224	0.051	0.065	0.091	0.032	0.026	0.063	0.020	0.0094	0.022	0.010	0.02	Below LOD	Below LOD	0.012	0.078	0.018	0.0098	32.4	1.2	0.057	663	27	0.0068	23.8	1.2	0.031	25.6	1.9	0.079	Below LOD	Below LOD	0.02	Below LOD	Below LOD	0.054	Below LOD	Below LOD	0.031	Below LOD	Below LOD	0.0093	9.13	0.44	0.012
BT_218	Jason_cass_2	20/02/2018 (3) 18:06:29.49	20/02/2018 (3)	18:06:29.49	29.078	BT_main_218	30	Normal	1	1.77E+04	0.14E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.2	48.0	2.8	1.7	2.69E+04	0.39E+04	NaN	78	40	NaN	Below LOD	Below LOD	120	3.48	0.37	0.35	1336	52	0.67	0.47	0.17	0.18	2.1	1.1	2	12.8	1.6	3.6	2.31	0.16	0.066	14.0	1.2	0.79	Below LOD	Below LOD	0.61	Below LOD	Below LOD	0.45	1.30	0.14	0.17	1.41	0.18	0.043	Below LOD	Below LOD	0.61	Below LOD	Below LOD	0.25	8	12	NaN	Below LOD	Below LOD	2.3	4	49	NaN	Below LOD	Below LOD	0.13	Below LOD	Below LOD	0.035	0.044	0.018	0.003	321	12	0.016	1091	39	0.0085	Below LOD	Below LOD	0.15	0.95	0.20	0.21	1.294E+05	3.8E+03	1.1	1.160E+05	4.2E+03	1.2	9.8	3.4	0.097	0.299	0.047	0.07	0.105	0.028	0.024	0.092	0.026	0.01	0.057	0.020	0.015	Below LOD	Below LOD	0.037	0.078	0.018	0.0065	38.9	1.7	0.013	322	14	0.0081	29.3	1.3	0.033	30.9	2.0	0.03	Below LOD	Below LOD	0.017	0.083	0.062	0.049	Below LOD	Below LOD	0.027	Below LOD	Below LOD	0.0099	10.75	0.44	0.0069
BT_219	Jason_cass_2	20/02/2018 (3) 18:07:39.68	20/02/2018 (3)	18:07:39.68	29.059	BT_main_219	29	Normal	1	1.72E+04	0.15E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.18	40.2	1.8	1.6	2.00E+04	0.42E+04	NaN	63	43	NaN	Below LOD	Below LOD	110	3.51	0.38	0.34	1193	48	0.77	0.322	0.094	0.19	2.2	1.0	1.9	12.5	1.3	3.4	2.24	0.25	0.07	12.57	0.86	0.71	Below LOD	Below LOD	0.54	Below LOD	Below LOD	0.43	1.123	0.093	0.16	1.21	0.20	0.015	Below LOD	Below LOD	0.57	Below LOD	Below LOD	0.23	10	12	NaN	Below LOD	Below LOD	2.2	3	59	NaN	Below LOD	Below LOD	0.12	Below LOD	Below LOD	0.032	0.053	0.020	0.008	262	11	0.03	1038	47	0.01	Below LOD	Below LOD	0.11	0.84	0.21	0.17	1.231E+05	5.8E+03	1.9	1.092E+05	5.7E+03	2.5	8.7	3.6	0.079	0.266	0.058	0.07	0.086	0.027	0.025	0.064	0.017	0.0096	0.094	0.035	0.012	0.025	0.024	0.013	0.054	0.012	0.0017	31.1	1.6	0.013	417	21	0.0017	24.0	1.4	0.0077	24.1	1.8	0.029	Below LOD	Below LOD	0.017	0.135	0.062	0.068	Below LOD	Below LOD	0.02	0.021	0.014	0.0075	8.33	0.42	0.0024
BT_220	Jason_cass_2	20/02/2018 (3) 18:08:49.91	20/02/2018 (3)	18:08:49.91	29.028	BT_main_220	29	Normal	1	1.67E+04	0.15E+04	NaN	0.1	1.0	NaN	Below LOD	Below LOD	0.17	39.9	1.7	1.6	2.66E+04	0.33E+04	NaN	100	32	NaN	Below LOD	Below LOD	110	4.30	0.50	0.32	1321	54	0.83	0.46	0.12	0.17	Below LOD	Below LOD	1.9	10.5	1.5	3.3	2.17	0.20	0.072	12.86	0.83	0.72	Below LOD	Below LOD	0.56	Below LOD	Below LOD	1.1	1.06	0.15	0.17	1.20	0.17	0.052	Below LOD	Below LOD	0.52	Below LOD	Below LOD	0.2	9	12	NaN	Below LOD	Below LOD	2.2	-2	55	NaN	Below LOD	Below LOD	0.12	Below LOD	Below LOD	0.027	0.064	0.019	0.0079	280	11	0.02	1024	40	0.008	Below LOD	Below LOD	0.091	0.53	0.17	0.15	1.202E+05	4.8E+03	2	1.058E+05	4.7E+03	2	10.1	3.6	0.079	0.245	0.053	0.065	0.072	0.029	0.019	0.070	0.021	0.0027	0.039	0.016	0.02	Below LOD	Below LOD	0.013	0.066	0.015	0.0018	31.7	1.2	0.013	347	14	0.0076	24.2	1.1	0.0077	25.0	1.2	0.029	Below LOD	Below LOD	0.014	Below LOD	Below LOD	0.058	Below LOD	Below LOD	0.024	0.0046	0.0039	0.0027	10.05	0.47	0.0083
