"Bischoff_2a_P5","Thu Nov 23 16:24:57 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
41.76,600,7601,300,8101,5701,13203,19307,38730,49649,400,3900,4200,2000,4700,1100,200,1500,700,300,0,0,0,26714,0,0,3960439,91019432,236316624,200,100,0,100,0,0,0,1000,600,0,0,1800,0,3300,0,200,0,3960439,0,200
42.29,600,8401,400,6101,7001,15605,18006,33122,51252,700,3200,3900,2000,4500,500,100,3200,600,400,0,0,100,27715,300,0,3453643,89891224,250338928,100,0,0,0,0,0,0,200,500,0,0,1100,0,3100,0,200,0,3453643,0,200
42.81,500,9102,100,6801,5501,14004,17706,31420,51453,1000,4000,4800,2300,3800,900,200,1600,1200,100,0,0,0,27215,200,0,3576497,84472152,268368144,200,300,0,0,0,0,0,300,500,0,0,1000,0,2500,100,200,0,3576497,0,200
43.33,300,7801,300,6201,8201,11703,18307,32421,47746,500,3100,5000,1600,4600,1300,0,2200,700,100,0,0,0,24712,400,0,3123446,86364280,254345360,500,0,0,100,0,0,0,400,600,0,100,1600,0,3200,200,100,0,3123446,0,100
43.85,500,9002,300,6301,6301,10602,16906,33623,50952,1000,4700,4600,2200,3900,1200,200,1700,900,0,200,0,0,25713,100,0,3102007,86696592,276381344,300,0,0,0,0,0,0,700,1200,0,0,1400,0,2600,0,500,0,3102007,0,500
44.38,600,7501,600,7201,6101,12503,17406,33322,50551,1100,5201,3300,1200,5101,1800,100,2000,600,100,0,0,0,27015,200,0,3111145,83634728,192249136,400,0,0,0,0,0,100,400,1600,0,0,1400,0,1900,100,100,0,3111145,0,100
44.90,800,6801,300,6501,5201,10802,16706,30218,55762,300,3900,5101,1300,4700,1100,0,1600,1400,200,0,0,0,25713,0,0,3576497,82205800,184237280,300,200,0,0,0,0,0,800,800,0,0,1600,0,3600,0,100,0,3576497,0,100
45.42,900,7101,400,7701,6901,14904,16105,32822,52655,1000,4400,5401,1600,4500,1200,200,2200,1000,200,0,0,0,26514,0,0,3068303,83605864,248335712,200,0,0,0,0,0,0,700,1400,0,0,800,0,3100,0,200,0,3068303,0,200
45.94,900,7701,100,6401,4700,12603,18006,30118,52255,1200,3800,4400,1400,4200,400,100,1800,700,400,100,0,0,23511,300,0,3100462,82148080,214282400,200,100,0,100,0,0,0,500,900,0,0,1300,0,2500,200,300,0,3100462,0,300
46.47,900,9002,600,6801,5801,12203,16205,31520,47946,1800,3900,4400,1500,4100,1100,200,1800,900,0,100,0,0,24912,400,0,2941202,81917200,190246176,200,0,0,0,0,0,0,400,400,0,0,1300,0,2400,100,200,0,2941202,0,200
46.99,700,8401,100,7601,5901,12603,16405,31420,52154,1000,4400,3800,1300,3900,800,100,1600,1000,100,0,0,0,23811,300,0,2965204,81253504,226300960,500,100,0,0,0,0,0,800,500,0,0,1400,0,2500,0,100,0,2965204,0,100
47.51,700,7001,200,7401,6101,9902,16305,28716,46944,1100,5201,4500,2400,3500,1800,100,2300,1000,200,0,0,0,20709,100,0,2999676,81902776,236316624,100,100,0,0,0,0,0,700,400,0,0,1300,0,2000,0,0,0,2999676,0,0
48.03,1100,7501,200,6801,7001,11303,19408,30018,49148,500,3800,3800,1200,3000,1000,0,2600,800,200,200,0,0,25913,0,0,3058504,82249096,180231392,200,0,0,100,0,0,0,200,1000,0,0,600,0,1600,0,100,0,3058504,0,100
48.56,700,6901,700,6801,4900,12303,16305,28616,51353,300,4700,4200,1100,3700,700,300,2000,1000,300,0,0,100,23511,100,0,3016647,81542056,234313472,0,100,100,0,0,0,0,600,1200,0,0,700,0,2100,0,100,0,3016647,0,100
49.08,700,7201,300,6601,6301,11803,16906,29117,50651,600,4800,4400,2200,4900,1300,100,1600,800,100,100,0,0,25613,100,0,3699354,84024544,184237280,300,200,0,0,0,100,0,600,500,0,0,1400,0,1600,0,200,0,3699354,100,200
49.60,1200,7401,100,6901,7301,10902,15905,31320,53758,900,4000,4000,1300,4000,400,100,1900,800,200,0,100,0,24912,0,0,2919573,80719752,192249136,500,0,0,100,0,0,0,500,1000,0,100,600,0,1600,0,300,0,2919573,0,300
50.13,1100,6901,0,5301,5000,11503,17606,28416,52455,700,5301,3700,1800,2700,1900,200,2500,1300,0,0,0,0,22910,100,0,2863064,79753424,184237280,300,0,0,0,0,0,0,400,600,0,0,1200,0,2400,100,300,0,2863064,0,300
50.65,1200,7701,400,7201,6401,12003,16005,25813,49749,600,4400,4900,1300,3700,1300,0,2600,100,100,0,0,0,18907,300,0,3422930,76466984,220291648,300,100,0,0,0,0,0,500,800,0,0,900,0,2600,0,100,0,3422930,0,100
51.17,900,7201,200,6001,6001,12703,15705,27615,52255,700,4200,4100,1300,4900,1100,0,2100,1100,100,0,0,0,23411,400,0,2794408,74176928,222294736,200,0,0,0,100,0,0,500,700,0,0,700,0,1800,0,0,0,2794408,0,0
51.69,400,6801,400,6601,5000,12803,14704,26314,50050,1100,3600,3100,1600,4300,500,300,2300,1500,200,100,0,0,20508,100,0,2820175,75876328,218288560,200,100,0,0,0,0,0,600,500,0,0,500,0,1900,0,100,0,2820175,0,100
52.22,700,8902,100,5801,5801,11503,13804,26614,49048,500,3400,3100,1300,3300,500,100,1900,1300,0,0,0,0,23911,100,0,2873908,78095416,182234336,500,0,0,0,0,0,0,500,600,0,0,800,0,2800,0,0,0,2873908,0,0
52.74,600,8601,200,7001,7101,11903,12503,24712,50351,1100,4200,4200,1700,3300,1400,0,2100,800,100,100,0,0,20809,100,0,2902328,78556696,196255104,500,0,0,0,0,0,0,800,500,0,0,1500,0,2100,0,100,0,2902328,0,100
53.26,1000,5101,300,6501,7001,10002,13003,27815,54760,400,4600,3300,1800,4400,600,0,1500,1300,0,100,0,100,22010,200,0,2868094,76510216,208273248,300,0,0,0,0,0,0,400,300,0,0,1100,0,2400,0,300,0,2868094,0,300
53.78,700,6201,400,6101,7601,10802,16005,28216,50751,1300,5101,4400,900,4300,900,0,1900,1200,400,0,0,0,19307,0,0,2890240,73615440,194252112,400,0,0,0,0,0,0,700,100,0,0,900,0,1800,100,0,0,2890240,0,0
54.30,500,8001,300,6701,5901,10602,13304,26714,54159,700,3800,2800,1100,3100,700,100,1500,1400,0,0,0,0,21409,200,0,2764768,73442696,206270192,200,200,0,0,0,0,0,600,800,0,0,1000,0,2100,0,0,0,2764768,0,0
54.83,600,8201,200,4800,5000,10202,13103,27815,52154,900,4800,3400,1600,4000,1500,0,1500,1100,100,200,0,0,23011,100,0,2754636,74637704,218288560,700,100,0,0,0,0,0,600,900,0,0,1200,0,3000,0,100,0,2754636,0,100
55.35,500,7101,400,5301,6001,10202,14804,27815,50651,700,4000,2700,1200,5401,1600,0,1500,600,300,0,100,0,20008,400,0,2663288,72694216,208273248,200,200,0,0,0,0,0,700,200,0,0,1400,0,1700,100,100,0,2663288,0,100
55.87,500,6801,400,6901,5301,11303,12803,24912,51052,400,3500,3000,1400,4500,1600,100,2000,1100,100,100,0,0,23711,100,0,2651531,72679824,222294736,100,100,0,0,0,0,0,300,900,0,0,900,0,2200,200,100,0,2651531,0,100
