"Bischoff_2a_T4","Thu Nov 23 15:59:18 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
35.46,1100,10902,200,7901,7901,30619,100,300,61676,800,12903,15305,3700,5000,800,200,6101,1800,200,100,0,0,49950,300,0,4835972,117358328,322459744,1500,100,0,0,0,0,0,1100,2000,0,0,2400,0,3042744,500,6001,0,4835972,0,6001
35.98,600,9902,100,8702,7601,37728,300,300,62378,1300,13904,19708,2200,5401,1800,100,7801,1200,200,200,0,0,56363,200,0,5173950,115639088,324463264,1200,100,100,0,0,0,0,900,1500,0,0,2800,0,2413208,1100,10102,0,5173950,0,10102
36.51,1100,11303,500,8201,8401,40933,300,0,59671,700,16305,23211,3600,5401,1200,100,7301,600,100,200,0,0,60373,0,0,5266130,127632664,310438880,1300,300,0,200,0,0,0,1000,1500,0,0,1600,0,2511216,600,9302,0,5266130,0,9302
37.03,700,11503,0,9302,5701,43738,0,300,60373,1300,17906,24412,3200,5501,1000,300,7001,700,400,0,0,100,60072,0,0,5389042,123586552,384572128,1600,0,0,100,0,0,100,300,1000,0,0,2800,0,2448847,700,10902,0,5389042,0,10902
37.55,1400,12903,300,8201,8601,41334,200,100,62277,1000,18707,25313,4000,5301,1400,0,8301,1200,200,0,0,0,54459,0,0,5189312,122258312,292408160,900,0,100,100,0,0,0,700,1100,0,0,3100,0,2475576,1200,10802,0,5189312,0,10802
38.08,800,15405,700,9502,6301,43838,100,0,56764,1200,19808,26414,3000,4900,1400,300,7801,1200,300,0,0,0,58569,0,0,5281494,135416352,374553472,2500,0,100,0,0,0,0,1100,1400,0,0,3900,0,2662692,1000,12403,0,5281494,0,12403
38.60,700,16005,400,8702,7301,49148,0,100,58168,600,21209,29317,2300,5701,700,200,8702,1400,400,0,0,0,56363,0,0,4590188,131829672,338488032,1900,200,0,0,0,0,0,500,1700,0,0,2900,0,2564677,900,10702,0,4590188,0,10702
39.12,1000,14804,200,9702,5701,51653,100,200,63781,500,20508,31119,3500,6701,800,300,8601,1500,100,200,0,0,68795,100,0,5204676,136720160,404610016,2100,100,0,100,0,0,0,1000,700,0,0,2600,0,2992411,1000,14004,0,5204676,0,14004
39.64,1100,15505,400,9402,7101,50651,0,0,57867,500,22410,31820,3000,6401,700,200,7201,600,0,200,0,0,62979,0,0,5327586,133761640,378560896,2600,100,0,100,0,0,0,2100,1600,0,0,4500,0,2858735,1300,14304,0,5327586,0,14304
40.17,700,14004,700,8201,6301,50351,300,0,56564,500,23311,28416,3900,6601,1100,0,10002,1200,100,100,0,0,62378,0,0,5373678,133132176,306432000,2000,0,0,200,0,0,0,800,600,0,0,3000,0,2947852,1000,13103,0,5373678,0,13103
40.69,1000,19808,400,6501,8101,44339,900,600,58268,1000,22410,30018,3000,6501,1000,600,8301,900,300,100,0,0,67391,600,0,5558052,129050608,348505920,1900,100,0,0,0,0,0,700,1200,0,0,2800,0,2564677,800,10002,0,5558052,0,10002
41.21,1100,24312,300,9502,8802,43137,800,1800,54760,800,19307,27815,1900,6001,1400,100,7201,1400,200,0,0,0,51553,800,0,3868289,95550296,222294736,2100,100,0,0,0,0,0,1000,900,0,0,3100,0,2667615,900,7301,0,3868289,0,7301
41.74,600,16205,500,7601,8101,33122,400,1400,58669,900,13203,17706,1400,4600,1300,100,5000,500,400,0,0,0,32822,400,0,2328733,63652964,158199648,1000,100,0,200,0,0,0,700,500,0,0,1000,100,1777308,700,6001,0,2328733,0,6001
42.26,700,13103,600,6301,6201,20709,500,700,56965,1100,11102,12303,1600,3900,600,0,2500,1100,0,100,0,200,23011,100,0,1582766,41756260,117862112,800,0,0,0,0,0,0,300,400,0,0,1100,0,1167855,300,2800,0,1582766,0,2800
42.78,800,9302,500,5801,7601,13003,400,400,57566,1400,8301,11102,800,2700,1400,400,2300,1300,100,0,0,0,12003,200,0,1078784,28782330,79414528,800,0,0,0,0,0,0,0,900,0,0,1000,0,820858,200,1600,0,1078784,0,1600
43.30,1000,6701,100,5301,7601,9002,0,500,55862,700,6101,6501,1100,3700,900,200,1100,500,0,0,0,0,9602,100,0,749674,19157416,56833108,200,0,0,0,0,0,0,0,100,0,0,900,0,582201,100,1300,0,749674,0,1300
43.82,500,9002,300,5201,8702,6901,400,200,58769,600,5801,4100,800,4000,800,200,1100,1200,100,0,0,0,6601,200,0,508622,14114100,42607480,600,100,0,0,0,0,100,0,0,0,0,500,0,403734,100,1200,0,508622,0,1200
44.35,1400,7901,300,4100,8101,5801,200,100,58368,1000,5201,3900,600,2400,1200,200,900,800,0,100,100,0,4100,0,0,390425,10732313,28324322,500,200,0,0,0,0,0,0,0,0,0,100,0,300394,0,900,0,390425,0,900
44.87,1100,9202,600,4600,9702,4200,300,100,58268,1300,4800,3600,700,1300,800,300,500,900,400,0,0,0,4600,0,0,281071,7495060,21068930,300,100,0,0,0,0,0,200,0,0,0,300,0,210482,0,500,0,281071,0,500
45.39,100,8301,300,4800,7301,3300,100,0,59771,1300,4600,2800,800,2900,700,0,300,1400,200,0,0,0,2800,0,0,213609,5856360,15008015,100,0,0,0,0,0,0,100,0,0,0,100,0,152665,0,500,0,213609,0,500
45.91,500,7001,400,4500,6501,3400,0,0,54459,1100,4500,2800,400,1700,1100,0,100,800,200,0,0,0,1900,100,0,173701,4486654,12933182,100,0,0,0,0,0,0,0,0,0,0,0,0,146226,0,300,0,173701,0,300
46.44,800,7301,700,5501,7201,2500,0,200,61175,1200,5301,1200,400,2700,1100,200,200,900,600,200,100,0,1700,0,0,125615,3004580,9865789,0,0,0,0,0,0,0,0,0,0,0,100,0,116571,0,300,0,125615,0,300
46.96,300,7101,400,4700,7901,2500,100,100,58268,700,5101,1500,400,2200,1100,100,300,1000,100,100,0,100,1500,0,0,112754,2821128,9454166,0,0,0,0,100,0,100,0,200,0,0,200,0,79025,0,200,0,112754,0,200
