"NIST610-6","Thu Nov 23 17:15:15 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
34.41,141902,2916772,20709,17406,1893166,402616,24212,377123,271365,25713,427525,10002,264593,55762,74310,65085,234293,117777,65786,797211,1236963,1215445,545794,907995,81232,1137084,128228,352366,388698,1511767,1814975,1925717,275813,353076,1158641,348918,2357995,592745,551108,656303,2046792,219661,418473,2424530,81232,1137084,353076,2424530
34.93,137075,2802771,21709,15605,1846567,385956,22710,360988,256509,24512,400482,8201,248529,52756,62879,62177,215222,110142,60373,716214,1150581,1135724,498827,850836,80128,1080558,123002,320035,367887,1413353,1730702,1745264,258328,319225,1097263,332395,2183025,538743,518114,614152,1865283,208264,383722,2252610,80128,1080558,319225,2252610
35.45,131746,2676604,19808,14004,1754262,374890,21209,351757,262572,27815,387784,7501,240956,48247,63882,56464,213407,113356,62478,742258,1167122,1155082,527711,881471,88356,1127986,137477,323885,390222,1529180,1819915,1856892,267827,342632,1171207,358451,2408704,605444,582406,673656,2032277,222889,422846,2513727,88356,1127986,342632,2513727
35.97,154677,2959706,23111,17406,1957229,413390,25613,379052,278644,31219,423761,10202,272275,57065,66488,67792,231568,122399,64182,783900,1276372,1245680,577596,930293,84242,1195832,141600,356828,407393,1610346,1934994,1937260,292198,347803,1247781,373875,2556893,623889,605546,708499,2120034,237624,448385,2638339,84242,1195832,347803,2638339
36.50,155683,3187981,22210,14704,2064135,428440,25913,400889,290073,30318,462336,8301,260147,62177,71703,64684,231366,117073,68293,769978,1297940,1218698,570128,903538,84242,1188494,148138,344862,396215,1591175,1862378,1937799,282285,359973,1205584,362814,2485393,604112,570434,698010,2099614,234293,410747,2532376,84242,1188494,359973,2532376
37.02,152866,3019683,20108,14804,1953666,411357,26114,368394,277734,29918,429966,10002,250347,57967,66789,64984,226723,115667,61175,793909,1224470,1212612,543137,870496,82837,1157803,134159,344660,383012,1555640,1800374,1842804,260652,338070,1116486,343037,2321834,539969,537517,641322,1984022,218753,397434,2402662,82837,1157803,338070,2402662
37.54,138784,2796972,21109,11903,1793506,394691,22810,359060,266311,27515,401498,8902,249438,53457,65786,63982,224302,120289,61075,766988,1192792,1199816,533737,879192,84543,1110112,132651,349831,385144,1482490,1760370,1811216,250751,331280,1106873,337868,2271948,545487,533635,616919,1910838,208163,362205,2224230,84543,1110112,331280,2224230
38.06,131244,2703255,15305,12703,1725993,368394,21709,350236,260248,23211,390628,9602,243076,50351,57967,63982,217845,110745,56664,733608,1149744,1146918,514847,835223,77219,1101754,126519,337462,369917,1451128,1720535,1744193,252771,329254,1103007,321859,2244530,545589,526384,621326,1876906,201912,393675,2205800,77219,1101754,329254,2205800
38.58,129836,2595703,20709,14704,1744086,360582,20508,343544,262167,24412,373164,7901,233990,46443,65586,53958,216231,105522,65385,722594,1153512,1113351,494238,809497,74912,1066055,118882,325303,363118,1406270,1703528,1702138,250145,317200,1055105,329862,2097660,523729,504642,605956,1884120,203021,382098,2233396,74912,1066055,317200,2233396
39.10,131244,2642329,18207,14504,1682898,364640,21709,351048,250448,23711,368699,8802,224100,49349,62077,58067,205743,103112,57065,680641,1116173,1109380,493116,821788,78122,1107917,127826,311225,378443,1436942,1722996,1738518,251963,317807,1078053,337564,2202311,546202,530877,624401,1869157,205945,377326,2276648,78122,1107917,317807,2276648
